t,error_m,ee_x,ee_y,ee_z,q0,q1,q2,q3,q4,q5,q6
2.983333333333333393e+00,3.692801370528855757e-03,3.039051592350006104e-01,1.768188625574111938e-01,4.574503600597381592e-01,1.130138888239793915e-01,-5.366334122067911716e-01,3.618854871723845706e-02,-2.315185379733787574e+00,6.236527258180608602e-01,1.452355593397176348e+00,9.485771761604258057e-01
3.000000000000000000e+00,3.698596237567426843e-03,3.039729893207550049e-01,1.763318926095962524e-01,4.561392664909362793e-01,1.124493950950716664e-01,-5.331454414377536644e-01,3.356886338548169257e-02,-2.316936696295487152e+00,6.265752962742747734e-01,1.449930611692628046e+00,9.489353369259526660e-01
3.016666666666666607e+00,3.453939737794442782e-03,3.041762113571166992e-01,1.756405681371688843e-01,4.550378024578094482e-01,1.114321543323002622e-01,-5.299633614063310461e-01,3.084376740504024897e-02,-2.318391086978424998e+00,6.292807466733797428e-01,1.447619215040368390e+00,9.493374290997218523e-01
3.033333333333333215e+00,3.240798578480183923e-03,3.042696118354797363e-01,1.750197708606719971e-01,4.541707932949066162e-01,1.106760336748398021e-01,-5.270041761037785877e-01,2.793663229889469315e-02,-2.319563460701211444e+00,6.322042046898731504e-01,1.444801901666621147e+00,9.497104726813192510e-01
3.049999999999999822e+00,2.953351835644746435e-03,3.044644296169281006e-01,1.742111146450042725e-01,4.531950652599334717e-01,1.096308775032424215e-01,-5.238945463377782108e-01,2.481358547333941192e-02,-2.320887990553854419e+00,6.349720285558028143e-01,1.442119522294246670e+00,9.499688129360199795e-01
3.066666666666666430e+00,2.623381124880295491e-03,3.046854436397552490e-01,1.733380854129791260e-01,4.523223042488098145e-01,1.084292001807231759e-01,-5.209699349435585880e-01,2.162066991277189140e-02,-2.322141560934415150e+00,6.377636354336979618e-01,1.439437182264524440e+00,9.502041986308460420e-01
3.083333333333333481e+00,2.352201055776905175e-03,3.048709332942962646e-01,1.726376861333847046e-01,4.515175521373748779e-01,1.075299576334254464e-01,-5.178535827486527854e-01,1.846662842421333342e-02,-2.323186016143609312e+00,6.408675952829107070e-01,1.436581958862555686e+00,9.501952362453954803e-01
3.100000000000000089e+00,2.080557118802766909e-03,3.051166236400604248e-01,1.717013120651245117e-01,4.506846666336059570e-01,1.061970527388279018e-01,-5.150249376711322213e-01,1.522101297035150826e-02,-2.324443158726961833e+00,6.436164887572859428e-01,1.433952335576306414e+00,9.503234867134885411e-01
3.116666666666666696e+00,1.886527846686235702e-03,3.052534461021423340e-01,1.709804534912109375e-01,4.500310719013214111e-01,1.051677836263710947e-01,-5.122593292903517836e-01,1.234661902856757851e-02,-2.325246835848416627e+00,6.462977764949737747e-01,1.430986962651699113e+00,9.506658389033459944e-01
3.133333333333333304e+00,1.740965207271090616e-03,3.055182695388793945e-01,1.700669378042221069e-01,4.492486417293548584e-01,1.041948934016035389e-01,-5.091450576292110286e-01,8.766320881175933624e-03,-2.326254520474283272e+00,6.490842777898003790e-01,1.428146138200826476e+00,9.506256140548489109e-01
3.149999999999999911e+00,1.577418310425417278e-03,3.057603836059570312e-01,1.693847179412841797e-01,4.485186636447906494e-01,1.033672543099339175e-01,-5.060348201351470010e-01,5.671049948703356380e-03,-2.327113001484527377e+00,6.520244962496557495e-01,1.425514006164634528e+00,9.507571462385197014e-01
3.166666666666666519e+00,1.580271295118869509e-03,3.058958053588867188e-01,1.686342656612396240e-01,4.476782381534576416e-01,1.025596018225757994e-01,-5.029864396663346060e-01,2.460426208200673648e-03,-2.328275919781939596e+00,6.547841562372549440e-01,1.422667821315241499e+00,9.505166690252218054e-01
3.183333333333333126e+00,1.535919440496899113e-03,3.060407340526580811e-01,1.679651737213134766e-01,4.468618929386138916e-01,1.017400448760751308e-01,-4.997393115925733986e-01,-5.500087020510018021e-04,-2.329226963208765433e+00,6.576051136414992060e-01,1.419708250872208533e+00,9.504386460008596993e-01
3.200000000000000178e+00,1.687959935437662604e-03,3.061918616294860840e-01,1.670819669961929321e-01,4.461240470409393311e-01,1.008246646883840525e-01,-4.967930613029787890e-01,-3.897901001161200099e-03,-2.330159431524740477e+00,6.600069716469681991e-01,1.416652550671028576e+00,9.502611433438857835e-01
3.216666666666666785e+00,1.658368706611071646e-03,3.061625957489013672e-01,1.665536612272262573e-01,4.454131722450256348e-01,1.003993090445967351e-01,-4.936759144863921422e-01,-6.910041563239743487e-03,-2.331028053147069290e+00,6.629002672716315381e-01,1.413215934115133354e+00,9.501418644221465426e-01
3.233333333333333393e+00,1.728546481132473998e-03,3.060230314731597900e-01,1.658954769372940063e-01,4.445130825042724609e-01,9.991612861345833263e-02,-4.906962432992445500e-01,-1.004410316043477004e-02,-2.332405302652603929e+00,6.654311781797015435e-01,1.409732618194900367e+00,9.503402604788523389e-01
3.250000000000000000e+00,1.684632229972229771e-03,3.059027791023254395e-01,1.654060035943984985e-01,4.436968266963958740e-01,9.980548482119880327e-02,-4.876182295406463751e-01,-1.308669049737472972e-02,-2.333527360888471680e+00,6.680704227330535039e-01,1.406384786266495990e+00,9.504140782226663253e-01
3.266666666666666607e+00,1.715274224304793411e-03,3.057113289833068848e-01,1.648940294981002808e-01,4.428631663322448730e-01,9.946934472307945863e-02,-4.846423305234153767e-01,-1.596894260120184164e-02,-2.334771381699177084e+00,6.706739169519824184e-01,1.402836173541561093e+00,9.501735972105150863e-01
3.283333333333333215e+00,1.758819657992145369e-03,3.054480552673339844e-01,1.646212935447692871e-01,4.420626759529113770e-01,9.944424008354584010e-02,-4.817973820104498595e-01,-1.844186876422772639e-02,-2.336011043278767740e+00,6.733632906660590445e-01,1.399522028799210505e+00,9.501779029725154757e-01
3.299999999999999822e+00,1.868678356150995116e-03,3.052299916744232178e-01,1.642889976501464844e-01,4.411779344081878662e-01,9.960654529784843114e-02,-4.786117786316292921e-01,-2.118254153993464825e-02,-2.337180280781892439e+00,6.758403785844006029e-01,1.396163220271815719e+00,9.504933277230862565e-01
3.316666666666666430e+00,2.077232639226747526e-03,3.050620853900909424e-01,1.639548540115356445e-01,4.404970407485961914e-01,9.967619864286846043e-02,-4.755243558305164986e-01,-2.383149640499560018e-02,-2.337901128315467147e+00,6.782562640617448846e-01,1.392657820330214902e+00,9.503692143739866927e-01
3.333333333333333481e+00,2.366149197022405452e-03,3.048356175422668457e-01,1.635422557592391968e-01,4.397473931312561035e-01,9.959022764264455208e-02,-4.726278117979073601e-01,-2.663763636050457337e-02,-2.339052683336727334e+00,6.808184390577532996e-01,1.389153886712846786e+00,9.504646631270029511e-01
3.350000000000000089e+00,2.631513254133479272e-03,3.046227693557739258e-01,1.630655378103256226e-01,4.389027655124664307e-01,9.922585108586809421e-02,-4.695434777284302474e-01,-2.952646980046277556e-02,-2.340429668637505234e+00,6.836363133318803520e-01,1.385549734621638107e+00,9.505681387375392033e-01
3.366666666666666696e+00,2.927284338220642514e-03,3.044312596321105957e-01,1.625372320413589478e-01,4.382750391960144043e-01,9.903731720471088684e-02,-4.668656658173238050e-01,-3.250761005131586057e-02,-2.341456131188795364e+00,6.860207785113238144e-01,1.382019484074962445e+00,9.501429506561653859e-01
3.383333333333333304e+00,3.004612969671633608e-03,3.043437600135803223e-01,1.617625802755355835e-01,4.374974071979522705e-01,9.835330721033190560e-02,-4.638640765597569215e-01,-3.577336813973922003e-02,-2.342654965822750235e+00,6.883533398342097653e-01,1.378430972763838858e+00,9.498742510565287844e-01
3.399999999999999911e+00,2.986065065766755743e-03,3.043541014194488525e-01,1.609256118535995483e-01,4.367820024490356445e-01,9.756676105269954102e-02,-4.608980025909888978e-01,-3.919838209284404185e-02,-2.343788956539878399e+00,6.908020391203706367e-01,1.375042329582317091e+00,9.496341967418328034e-01
3.416666666666666519e+00,2.977185062768680258e-03,3.043811321258544922e-01,1.601341515779495239e-01,4.360826909542083740e-01,9.706763653924543878e-02,-4.578379053006196853e-01,-4.263511179714932903e-02,-2.344726456105523216e+00,6.930142681466882060e-01,1.371733908191311802e+00,9.493080258511921166e-01
3.433333333333333126e+00,2.789128933457099904e-03,3.045248091220855713e-01,1.591582447290420532e-01,4.353719353675842285e-01,9.608915017060276620e-02,-4.546022426268874761e-01,-4.630899769176641256e-02,-2.345676023526118925e+00,6.954174880057767405e-01,1.368358157878269754e+00,9.492141581405185713e-01
3.449999999999999734e+00,2.675501230756219956e-03,3.045947849750518799e-01,1.582171618938446045e-01,4.346048235893249512e-01,9.530303568427177241e-02,-4.513489528217000668e-01,-5.001806548309514072e-02,-2.346758038857754691e+00,6.977361220547115828e-01,1.364914702761244936e+00,9.493048581746168502e-01
3.466666666666666785e+00,2.559502654493741279e-03,3.047210872173309326e-01,1.573643237352371216e-01,4.338726103305816650e-01,9.472597650324875163e-02,-4.479686696700726500e-01,-5.362120862722317971e-02,-2.347598082641200179e+00,6.999996603347967694e-01,1.361660520530658225e+00,9.487342552975159826e-01
3.483333333333333393e+00,2.374456529267888680e-03,3.048830628395080566e-01,1.563833206892013550e-01,4.332242310047149658e-01,9.360499121352854057e-02,-4.446802707114855813e-01,-5.723627366024125473e-02,-2.348420189078666898e+00,7.024836946950667738e-01,1.358169641589395571e+00,9.480833753929265306e-01
3.500000000000000000e+00,2.288931842707361049e-03,3.049943745136260986e-01,1.554814130067825317e-01,4.327086508274078369e-01,9.285285119835191836e-02,-4.416257114860773214e-01,-6.084057368197619275e-02,-2.349023611308520998e+00,7.047587684404120756e-01,1.354646348854926963e+00,9.473258827592195841e-01
3.516666666666666607e+00,2.227835986039815395e-03,3.050941526889801025e-01,1.546060591936111450e-01,4.321513473987579346e-01,9.209959875935945506e-02,-4.385029668998350894e-01,-6.443526176799259375e-02,-2.349744261547040747e+00,7.071688734514431918e-01,1.351143052231871478e+00,9.469587805987436102e-01
3.533333333333333215e+00,2.047185134305327687e-03,3.052365779876708984e-01,1.535595953464508057e-01,4.315424263477325439e-01,9.118884195867950349e-02,-4.353836903261112390e-01,-6.822087785170308227e-02,-2.350499467467221937e+00,7.092147542923332715e-01,1.347713246013325872e+00,9.467731575079968431e-01
3.549999999999999822e+00,2.046663632133626908e-03,3.051832616329193115e-01,1.525131016969680786e-01,4.309266805648803711e-01,9.022035492633295739e-02,-4.326048247829179516e-01,-7.187904567459088567e-02,-2.351546051407739757e+00,7.110919160402432437e-01,1.343940672785375101e+00,9.461445060129038964e-01
3.566666666666666430e+00,2.117643457393875162e-03,3.051752746105194092e-01,1.516426652669906616e-01,4.305846393108367920e-01,8.928303874794990547e-02,-4.301533484171752852e-01,-7.507606569190411472e-02,-2.352121250356871140e+00,7.131273490870194687e-01,1.340321444162404063e+00,9.455644444807046467e-01
3.583333333333333481e+00,2.222937325266001549e-03,3.051282167434692383e-01,1.507470607757568359e-01,4.302278757095336914e-01,8.858281750214025418e-02,-4.276946714369834757e-01,-7.866778587983715154e-02,-2.352875052954690460e+00,7.153052011821132705e-01,1.336589487281114819e+00,9.449423457890439026e-01
3.600000000000000089e+00,2.272388550822940397e-03,3.051273822784423828e-01,1.497217416763305664e-01,4.300269186496734619e-01,8.758951757241954794e-02,-4.253008785516939616e-01,-8.243609813244760776e-02,-2.353376794251508475e+00,7.175510205981255885e-01,1.332509697367076029e+00,9.445295382010991947e-01
3.616666666666666696e+00,2.479678716068726800e-03,3.050749897956848145e-01,1.488661617040634155e-01,4.298572242259979248e-01,8.698074727737441225e-02,-4.228110616766760366e-01,-8.595685545467909860e-02,-2.353637743764344314e+00,7.196393104411434871e-01,1.328356773381168754e+00,9.438318538126363455e-01
3.633333333333333304e+00,2.548975125940984836e-03,3.051342964172363281e-01,1.478914022445678711e-01,4.296612441539764404e-01,8.604223062749220829e-02,-4.201576592215976458e-01,-8.957084550012976709e-02,-2.353869654962010838e+00,7.218015445509075034e-01,1.324307626392836612e+00,9.431908954333757533e-01
3.649999999999999911e+00,2.552565031205343993e-03,3.052383065223693848e-01,1.467814147472381592e-01,4.295057356357574463e-01,8.495686724886279684e-02,-4.177910606156842177e-01,-9.332124992095805482e-02,-2.354136477073307088e+00,7.237214265912357281e-01,1.320499059992771951e+00,9.426991265531760034e-01
3.666666666666666519e+00,2.777238033561210250e-03,3.052076697349548340e-01,1.458692252635955811e-01,4.293819665908813477e-01,8.405032643023520322e-02,-4.155902326185896278e-01,-9.668605350796656561e-02,-2.354487972957288289e+00,7.257548871394345902e-01,1.316575394883349848e+00,9.418934524300753841e-01
3.683333333333333126e+00,2.944517067680535449e-03,3.052293956279754639e-01,1.448739618062973022e-01,4.292813837528228760e-01,8.330534517099616454e-02,-4.134218476622847360e-01,-1.004238764027818309e-01,-2.354819643189769440e+00,7.277234651452089143e-01,1.312774740379683225e+00,9.411497539891285902e-01
3.699999999999999734e+00,2.898153172594501725e-03,3.053138256072998047e-01,1.437111347913742065e-01,4.290305376052856445e-01,8.231129610207023328e-02,-4.109972019712775371e-01,-1.042972618607473784e-01,-2.355232987879462669e+00,7.293866263495258906e-01,1.309069721613133508e+00,9.406206721368187695e-01
3.716666666666666785e+00,2.961344347994397490e-03,3.052181899547576904e-01,1.426958441734313965e-01,4.286760985851287842e-01,8.138759842846134129e-02,-4.085573793503917694e-01,-1.079181253742201585e-01,-2.356037114662889120e+00,7.312502566918026581e-01,1.305108294511858169e+00,9.397589801799953735e-01
3.733333333333333393e+00,3.086730479888979018e-03,3.051528036594390869e-01,1.418004333972930908e-01,4.283469617366790771e-01,8.057514715277389050e-02,-4.061992064032751149e-01,-1.114071806316807578e-01,-2.356910888287265138e+00,7.334157429859312627e-01,1.301468953377926230e+00,9.390767228994999494e-01
3.750000000000000000e+00,3.195832590678334383e-03,3.050573468208312988e-01,1.409288048744201660e-01,4.278962612152099609e-01,8.016885378162003084e-02,-4.034556160028398564e-01,-1.150258856131207846e-01,-2.357675966138250701e+00,7.351902108596847230e-01,1.297702610384691591e+00,9.383125011702263540e-01
3.766666666666666607e+00,3.246215202389252270e-03,3.050542771816253662e-01,1.400326937437057495e-01,4.273950457572937012e-01,7.965106052610800014e-02,-4.006156637785630026e-01,-1.186616717055371389e-01,-2.358502308512672396e+00,7.370835871429087804e-01,1.294271384403320235e+00,9.372155194023739089e-01
3.783333333333333215e+00,3.341125455446961306e-03,3.049345910549163818e-01,1.390527188777923584e-01,4.268553555011749268e-01,7.932032451054669975e-02,-3.977911991254254320e-01,-1.226283969368837101e-01,-2.359458374392751079e+00,7.386780337774468963e-01,1.290464221674501255e+00,9.363756377583866142e-01
3.799999999999999822e+00,3.479462294846359140e-03,3.047693371772766113e-01,1.380234360694885254e-01,4.263071119785308838e-01,7.870837159880336720e-02,-3.951412712938370264e-01,-1.265365900448394421e-01,-2.360646480677889958e+00,7.403397107640834474e-01,1.286618595258218534e+00,9.352952410100779934e-01
3.816666666666666430e+00,3.569357025011864974e-03,3.047021627426147461e-01,1.369356811046600342e-01,4.258288741111755371e-01,7.809827949036511618e-02,-3.923821958185685355e-01,-1.304971578071081051e-01,-2.361453104306158846e+00,7.417842350428595077e-01,1.282807302721316267e+00,9.343838235577620610e-01
3.833333333333333481e+00,3.768671117600840437e-03,3.046251535415649414e-01,1.359312236309051514e-01,4.255252480506896973e-01,7.739387503712293059e-02,-3.897143491497795931e-01,-1.344285097767532189e-01,-2.362184871914231543e+00,7.438453321688004438e-01,1.278679889907446521e+00,9.332829851128420229e-01
3.850000000000000089e+00,3.936769993642383336e-03,3.045437932014465332e-01,1.348517090082168579e-01,4.251699149608612061e-01,7.678261921604774554e-02,-3.871007066060749846e-01,-1.384341049947238889e-01,-2.362897166002582594e+00,7.454220157899218435e-01,1.274705979622710039e+00,9.323059398445356916e-01
3.866666666666666696e+00,4.112221663592938517e-03,3.045381307601928711e-01,1.338144689798355103e-01,4.248817265033721924e-01,7.601865779333166762e-02,-3.843663443702127203e-01,-1.423292769693896564e-01,-2.363463226880877510e+00,7.473604397599420412e-01,1.270727561815520046e+00,9.313980861149996349e-01
3.883333333333333304e+00,4.087073708005641189e-03,3.046667575836181641e-01,1.326199322938919067e-01,4.247504770755767822e-01,7.504184256610695047e-02,-3.816346255546340660e-01,-1.463956193177292919e-01,-2.363549397098966498e+00,7.491419551511570019e-01,1.266664492717088697e+00,9.301317724157236455e-01
3.899999999999999911e+00,4.122676675895275977e-03,3.047210276126861572e-01,1.314218938350677490e-01,4.246064424514770508e-01,7.438186039600874766e-02,-3.791189718314999513e-01,-1.507316043742032430e-01,-2.363851362373677212e+00,7.508085883715751585e-01,1.262670834601865133e+00,9.287425717432176153e-01
3.916666666666666519e+00,4.175519922682233501e-03,3.048278689384460449e-01,1.302859485149383545e-01,4.246099889278411865e-01,7.339364948824393664e-02,-3.764834578782406127e-01,-1.545095880185214932e-01,-2.363605080860300856e+00,7.524616410224799212e-01,1.258391249459525518e+00,9.273905846181337287e-01
3.933333333333333126e+00,3.825713571210268872e-03,3.051126897335052490e-01,1.287792474031448364e-01,4.247339367866516113e-01,7.168289654791555610e-02,-3.742084997051227657e-01,-1.586844793480447491e-01,-2.363290709846321391e+00,7.540419119352588240e-01,1.254389453740923921e+00,9.259232901952035855e-01
3.949999999999999734e+00,3.579006477048672294e-03,3.053684234619140625e-01,1.273684948682785034e-01,4.249783456325531006e-01,7.036124092695984766e-02,-3.721553268631739297e-01,-1.628713600409861240e-01,-2.362800316870609318e+00,7.555722201235374191e-01,1.250411959675548967e+00,9.243444977642322202e-01
3.966666666666666785e+00,3.414818972656313151e-03,3.056199252605438232e-01,1.260169446468353271e-01,4.252833724021911621e-01,6.909820884857219292e-02,-3.699686380008903597e-01,-1.670932557435815258e-01,-2.362231688203703328e+00,7.574414643158823290e-01,1.246173385639526288e+00,9.228666607485663809e-01
3.983333333333333393e+00,3.253569258020935339e-03,3.058891892433166504e-01,1.246336475014686584e-01,4.254380762577056885e-01,6.784094249209535188e-02,-3.675099675559821422e-01,-1.713446880999608957e-01,-2.361763491523043879e+00,7.591560749826787857e-01,1.242068650143927089e+00,9.212493684090574675e-01
4.000000000000000000e+00,3.084524584022283605e-03,3.060536086559295654e-01,1.231793016195297241e-01,4.255951941013336182e-01,6.644015687563067929e-02,-3.652853306657299903e-01,-1.755978192809379557e-01,-2.361462089874766246e+00,7.606427740713003205e-01,1.237773186780394052e+00,9.195832365649789786e-01
4.016666666666666607e+00,2.693216039363036281e-03,3.063370883464813232e-01,1.215031147003173828e-01,4.259456992149353027e-01,6.475982356489992653e-02,-3.632951958676637894e-01,-1.801797164344762781e-01,-2.360804524844489549e+00,7.620471738161914699e-01,1.233448862649979327e+00,9.179486765563192874e-01
4.033333333333333215e+00,2.484578471235951175e-03,3.065813481807708740e-01,1.199455931782722473e-01,4.264010488986968994e-01,6.323780005334593557e-02,-3.616203745654235080e-01,-1.845587665864006077e-01,-2.360124905580137433e+00,7.635505580590824515e-01,1.229241563014782601e+00,9.162017444514551912e-01
4.049999999999999822e+00,2.433046278951936977e-03,3.067181110382080078e-01,1.185025274753570557e-01,4.267636835575103760e-01,6.177966070876186183e-02,-3.597105401625526055e-01,-1.886585596556527022e-01,-2.359542128748927325e+00,7.650227320125805308e-01,1.224748071810459971e+00,9.146144335604982079e-01
4.066666666666666430e+00,2.252529559866692579e-03,3.070060312747955322e-01,1.168713197112083435e-01,4.272019267082214355e-01,6.010322684611313360e-02,-3.578455865992545282e-01,-1.930935795990132708e-01,-2.358764011671166116e+00,7.665292078016955335e-01,1.220477680079293803e+00,9.129505381785513185e-01
4.083333333333333037e+00,2.235521935272619196e-03,3.072295188903808594e-01,1.153764277696609497e-01,4.275918900966644287e-01,5.861308710398148436e-02,-3.559178780310945922e-01,-1.971370734215363851e-01,-2.357904285076504625e+00,7.677713052935931648e-01,1.216222439180407955e+00,9.114206498777616128e-01
4.099999999999999645e+00,2.355285082162129895e-03,3.074314892292022705e-01,1.139299422502517700e-01,4.281058013439178467e-01,5.714571655258641331e-02,-3.540397929446693626e-01,-2.013053738580796725e-01,-2.357066243792874882e+00,7.695385225098506643e-01,1.211658731778658238e+00,9.098451057232593842e-01
4.116666666666666252e+00,2.398533500729127434e-03,3.076171576976776123e-01,1.124117299914360046e-01,4.285373985767364502e-01,5.534324121468073981e-02,-3.521450193331474576e-01,-2.053083431822036731e-01,-2.356361682402283719e+00,7.711405500216562681e-01,1.207150719607572364e+00,9.082776252241231418e-01
4.133333333333332860e+00,2.412831755537272766e-03,3.078172206878662109e-01,1.109035760164260864e-01,4.288718998432159424e-01,5.369399583939150900e-02,-3.502996686083576505e-01,-2.093306935909357014e-01,-2.355809274582152391e+00,7.725732057330878533e-01,1.203072512116975856e+00,9.065761929035680566e-01
4.150000000000000355e+00,2.420891709878780860e-03,3.080835640430450439e-01,1.091806739568710327e-01,4.293495118618011475e-01,5.181768191707301907e-02,-3.484575975855370156e-01,-2.138042759208773069e-01,-2.354991879178416792e+00,7.740749564077492595e-01,1.198659357751502785e+00,9.047940060065032819e-01
4.166666666666666963e+00,2.381827189456804834e-03,3.082213997840881348e-01,1.076251566410064697e-01,4.296392500400543213e-01,5.005111590099557695e-02,-3.465138084864101131e-01,-2.180076108900894372e-01,-2.354696583698866252e+00,7.757244308520775400e-01,1.194324434525154022e+00,9.035174711698574779e-01
4.183333333333333570e+00,2.510606556014938814e-03,3.083027601242065430e-01,1.061943247914314270e-01,4.301239848136901855e-01,4.841967990015537404e-02,-3.449634061865016199e-01,-2.217926355658136894e-01,-2.354059994892339081e+00,7.771650274827285321e-01,1.189904850114570589e+00,9.022283062624456562e-01
4.200000000000000178e+00,2.409503958664321877e-03,3.083285093307495117e-01,1.046888306736946106e-01,4.303756058216094971e-01,4.672491558945328360e-02,-3.430052706971687959e-01,-2.259553951312348041e-01,-2.353960501370683023e+00,7.788204365311137689e-01,1.185333785570122700e+00,9.005407380242643756e-01
4.216666666666666785e+00,2.359715644664289041e-03,3.083745539188385010e-01,1.031514480710029602e-01,4.307258427143096924e-01,4.486936529904721194e-02,-3.411292582376475035e-01,-2.298793060281184297e-01,-2.353505691269250466e+00,7.802069207820618857e-01,1.180674826464186644e+00,8.988587650363015769e-01
4.233333333333333393e+00,2.299616715340017242e-03,3.083220720291137695e-01,1.017818078398704529e-01,4.309994280338287354e-01,4.354532917390793734e-02,-3.393827183162280159e-01,-2.337599175284693631e-01,-2.353297366426045478e+00,7.814675481776163224e-01,1.176240713243778213e+00,8.972328270434554165e-01
4.250000000000000000e+00,2.409404516354847307e-03,3.084734380245208740e-01,1.004371419548988342e-01,4.313163161277770996e-01,4.201450418104597795e-02,-3.373130724917777767e-01,-2.374616282927711208e-01,-2.352758256074916954e+00,7.831739900547221023e-01,1.172060013346156948e+00,8.954266582227068394e-01
4.266666666666666607e+00,2.443515514087423509e-03,3.083816766738891602e-01,9.911758452653884888e-02,4.317106604576110840e-01,4.048199870259472366e-02,-3.357222569723530281e-01,-2.410697711846356284e-01,-2.352489619520614195e+00,7.846417849494218277e-01,1.167394556595192423e+00,8.940476052989243527e-01
4.283333333333333215e+00,2.419778061127372728e-03,3.083722293376922607e-01,9.767217934131622314e-02,4.320338368415832520e-01,3.879636765813073568e-02,-3.338867106208880386e-01,-2.448841247517921926e-01,-2.352179411847466373e+00,7.860707900545300664e-01,1.162830365019921208e+00,8.924031160773604476e-01
4.299999999999999822e+00,2.428923892256747152e-03,3.083420991897583008e-01,9.620258957147598267e-02,4.325084388256072998e-01,3.741873703837170217e-02,-3.325862128723890976e-01,-2.489819434821000932e-01,-2.351828384974162134e+00,7.873896837517670999e-01,1.158468998401140482e+00,8.908260262095951676e-01
4.316666666666666430e+00,2.531364637251886165e-03,3.083196282386779785e-01,9.483058005571365356e-02,4.330070316791534424e-01,3.599054859092269687e-02,-3.311535453342455693e-01,-2.528004257321126436e-01,-2.351389104544232556e+00,7.889159346949872198e-01,1.153999958876047005e+00,8.891880448182368779e-01
4.333333333333333037e+00,2.717546852447135820e-03,3.083729743957519531e-01,9.344305098056793213e-02,4.336801171302795410e-01,3.434695286986672036e-02,-3.299218131202152349e-01,-2.564279903565092056e-01,-2.350624803823690101e+00,7.905750676921247111e-01,1.149573387383989731e+00,8.872941355882659753e-01
4.349999999999999645e+00,2.666283042981202125e-03,3.084197044372558594e-01,9.179021418094635010e-02,4.342806041240692139e-01,3.246312146753452255e-02,-3.286580320823739298e-01,-2.605096805961285011e-01,-2.349938470735250640e+00,7.918627740240613555e-01,1.145086353399221490e+00,8.858885187756109225e-01
4.366666666666666252e+00,2.700051911448086896e-03,3.083655536174774170e-01,9.026685357093811035e-02,4.349803924560546875e-01,3.067031926585775392e-02,-3.275491646228946285e-01,-2.643800658998068931e-01,-2.349281734154271994e+00,7.933380404086562976e-01,1.140276648898086442e+00,8.842530257189111786e-01
4.383333333333332860e+00,2.713776390000972264e-03,3.082969188690185547e-01,8.872682601213455200e-02,4.356712400913238525e-01,2.894698586280839217e-02,-3.264955265507109572e-01,-2.680971538119973907e-01,-2.348401733324417595e+00,7.943046940036965209e-01,1.135557703305317689e+00,8.825142428958652197e-01
4.400000000000000355e+00,2.865392151485456149e-03,3.083956241607666016e-01,8.722232282161712646e-02,4.364396929740905762e-01,2.704476542976212705e-02,-3.254434028644569987e-01,-2.717944561264182268e-01,-2.347532640200604259e+00,7.960428891327127054e-01,1.131242923616264662e+00,8.811753907668854469e-01
4.416666666666666963e+00,2.932558046055725679e-03,3.083283603191375732e-01,8.577407896518707275e-02,4.370710551738739014e-01,2.573208942089957527e-02,-3.243475702619638135e-01,-2.757667301307295538e-01,-2.346917273239933266e+00,7.973231641160263283e-01,1.126767926892258354e+00,8.797946753091974159e-01
4.433333333333333570e+00,3.048807842875457096e-03,3.082533776760101318e-01,8.436913788318634033e-02,4.377250969409942627e-01,2.419207148277025335e-02,-3.233471002025375407e-01,-2.794152055924665756e-01,-2.346327026663012738e+00,7.986849072204257327e-01,1.122346926053362060e+00,8.783288966506551665e-01
4.450000000000000178e+00,3.047030592120888830e-03,3.082560300827026367e-01,8.278049528598785400e-02,4.383809566497802734e-01,2.238862669242961193e-02,-3.223443643765048217e-01,-2.832645115842258310e-01,-2.345606203661319000e+00,7.998916789860373022e-01,1.118085250588847446e+00,8.769260497253510422e-01
4.466666666666666785e+00,3.069496078579814213e-03,3.082383871078491211e-01,8.120452612638473511e-02,4.390997886657714844e-01,2.053117198314340780e-02,-3.213994480627683226e-01,-2.870972468558095625e-01,-2.344886942869722102e+00,8.012764949451074425e-01,1.113674178308515783e+00,8.756440212124046996e-01
4.483333333333333393e+00,3.216015260974799516e-03,3.081153035163879395e-01,7.981716096401214600e-02,4.397964477539062500e-01,1.908577447960637524e-02,-3.205349140491580706e-01,-2.907461134035450590e-01,-2.344297337768435963e+00,8.025970271613475093e-01,1.109221482466984599e+00,8.742510314239325675e-01
4.500000000000000000e+00,3.389150803105970243e-03,3.081218004226684570e-01,7.840865105390548706e-02,4.404429495334625244e-01,1.763465874035192310e-02,-3.192184489892102017e-01,-2.945674104822544881e-01,-2.343617946699404264e+00,8.043112030740814378e-01,1.104816820075174233e+00,8.729871025174897881e-01
4.516666666666666607e+00,3.470031455682236459e-03,3.082059025764465332e-01,7.683949917554855347e-02,4.411814510822296143e-01,1.576892703609879612e-02,-3.179704162554450320e-01,-2.983077766550220056e-01,-2.342575913854524572e+00,8.058319056365012001e-01,1.100440490842790497e+00,8.709214530854488823e-01
4.533333333333333215e+00,3.549989272181750151e-03,3.082399070262908936e-01,7.530564814805984497e-02,4.417887032032012939e-01,1.390867008904405309e-02,-3.163376070748663005e-01,-3.020781434393130516e-01,-2.341767840171304904e+00,8.075014155672557425e-01,1.095793952906737978e+00,8.686530101882273813e-01
4.549999999999999822e+00,3.572236690819915496e-03,3.083369433879852295e-01,7.362923771142959595e-02,4.426719844341278076e-01,1.232097836433188737e-02,-3.152825673302802612e-01,-3.062882915863610611e-01,-2.340456748096042539e+00,8.089395906669132330e-01,1.091339575541112827e+00,8.666437975462683019e-01
