t,error_m,ee_x,ee_y,ee_z,q0,q1,q2,q3,q4,q5,q6
6.166666666666666963e+00,3.844567883202664339e-03,3.034532964229583740e-01,-9.707228094339370728e-02,5.411322712898254395e-01,6.982237099475742392e-02,-6.025314864780717539e-01,-2.674379433952975837e-01,-2.036761944780594469e+00,-7.977399821584971185e-02,1.274044278206975411e+00,1.321018201201680675e+00
6.183333333333333570e+00,3.781116670231679782e-03,3.036197721958160400e-01,-9.824968874454498291e-02,5.418486595153808594e-01,6.775559487887010401e-02,-6.015676803076361878e-01,-2.679904759471996023e-01,-2.034248154028273969e+00,-8.050041701785702608e-02,1.274144583604012393e+00,1.322425000662817762e+00
6.200000000000000178e+00,4.004599959466586222e-03,3.039362430572509766e-01,-1.004064157605171204e-01,5.431788563728332520e-01,6.416538748171986273e-02,-5.998872530295130678e-01,-2.695387561019140787e-01,-2.029619529637255226e+00,-8.115461982363220139e-02,1.274487668199848711e+00,1.322610567344578048e+00
6.216666666666666785e+00,3.274139294253501468e-03,3.050519824028015137e-01,-1.021528244018554688e-01,5.436283946037292480e-01,6.213145356296682215e-02,-5.963716661728719615e-01,-2.707599846840575419e-01,-2.026012140669347428e+00,-8.275042537578852775e-02,1.276495443338989899e+00,1.323443026394038879e+00
6.233333333333333393e+00,3.346063038795685229e-03,3.055681586265563965e-01,-1.043888479471206665e-01,5.441603064537048340e-01,5.891376657712872611e-02,-5.938903615227808519e-01,-2.725174496894606224e-01,-2.022759386368450318e+00,-8.422080638941925601e-02,1.277663685116552372e+00,1.323837782606000157e+00
6.250000000000000000e+00,3.354600745884337050e-03,3.057881891727447510e-01,-1.068688631057739258e-01,5.437999963760375977e-01,5.534922510111445898e-02,-5.912243980988312053e-01,-2.747843491988010145e-01,-2.021369609127594114e+00,-8.616003386741517833e-02,1.278507901026386007e+00,1.325327840003523994e+00
6.266666666666666607e+00,3.366527192322285936e-03,3.061104714870452881e-01,-1.075967699289321899e-01,5.450435876846313477e-01,5.345163367652795705e-02,-5.911223276624509859e-01,-2.746213437571822236e-01,-2.018491464877568475e+00,-8.585301473003711936e-02,1.279627213731907576e+00,1.323307104285382119e+00
6.283333333333333215e+00,3.976231942936611814e-03,3.073552548885345459e-01,-1.082389056682586670e-01,5.465359091758728027e-01,5.173438775592648087e-02,-5.883266730829302960e-01,-2.737768774804139604e-01,-2.013248038035413856e+00,-8.575056784310594593e-02,1.281200984167075729e+00,1.322244033787240980e+00
6.299999999999999822e+00,5.088601315955553275e-03,3.081451356410980225e-01,-1.085158288478851318e-01,5.479905605316162109e-01,5.005081216353684387e-02,-5.869545313925594865e-01,-2.723843490095414488e-01,-2.009154022714654708e+00,-8.542654251032592849e-02,1.282240735119279718e+00,1.320128887551248686e+00
6.316666666666666430e+00,5.735609772890012427e-03,3.087271451950073242e-01,-1.086746230721473694e-01,5.486220717430114746e-01,4.823667428213459368e-02,-5.857683764968730777e-01,-2.706988851896960924e-01,-2.007197547534819382e+00,-8.562037730012848902e-02,1.283331296043346503e+00,1.317342112428893763e+00
6.333333333333333037e+00,5.846835723806978642e-03,3.083141446113586426e-01,-1.091529056429862976e-01,5.488067269325256348e-01,4.715731440591747897e-02,-5.869654241818977880e-01,-2.706238513575813243e-01,-2.007620273707686032e+00,-8.646446764805312823e-02,1.283446228300688219e+00,1.315332170578475735e+00
6.349999999999999645e+00,5.865272220872556723e-03,3.082675039768218994e-01,-1.089397221803665161e-01,5.479857325553894043e-01,4.731285716718307277e-02,-5.869724748246827328e-01,-2.700620900427564419e-01,-2.009697773465428217e+00,-8.731012788168972250e-02,1.283844371247067739e+00,1.315044428978622060e+00
6.366666666666666252e+00,5.685070504862373662e-03,3.073866963386535645e-01,-1.107333898544311523e-01,5.485106706619262695e-01,4.394434113939680447e-02,-5.878412199697824470e-01,-2.719168180332259821e-01,-2.008622867565930115e+00,-8.739722857164657077e-02,1.282729015828959263e+00,1.315501968803209465e+00
6.383333333333332860e+00,5.981045214420382429e-03,3.070960938930511475e-01,-1.119876950979232788e-01,5.490208864212036133e-01,4.105434733941154546e-02,-5.877354797918024065e-01,-2.725047971321293283e-01,-2.007202287353965886e+00,-8.759242879384762648e-02,1.282548160163550000e+00,1.314584947472889009e+00
6.400000000000000355e+00,4.698937999012066900e-03,3.060706555843353271e-01,-1.150602102279663086e-01,5.486788153648376465e-01,3.728908670550937915e-02,-5.877727524090914368e-01,-2.766292091183282231e-01,-2.007218667832324499e+00,-8.940105448994786763e-02,1.281926787007435120e+00,1.315648460568984879e+00
6.416666666666666963e+00,5.248073302533361878e-03,3.068518042564392090e-01,-1.164151132106781006e-01,5.495564341545104980e-01,3.489317401359096071e-02,-5.856287673474824818e-01,-2.770954928853768817e-01,-2.003721644270989977e+00,-8.981291578062515490e-02,1.283749808139576620e+00,1.316878569376752406e+00
6.433333333333333570e+00,5.109006840546746926e-03,3.071915209293365479e-01,-1.184863001108169556e-01,5.498083233833312988e-01,3.118200019089105088e-02,-5.830190195030741096e-01,-2.782972516389912720e-01,-2.001106035530980876e+00,-9.091847527386717753e-02,1.284592062800672840e+00,1.317429192416889272e+00
6.450000000000000178e+00,3.713500107413769073e-03,3.070665001869201660e-01,-1.208620145916938782e-01,5.487059950828552246e-01,2.787750226339834672e-02,-5.810937578320117813e-01,-2.809774015068390862e-01,-2.001989275500053900e+00,-9.261207688568963425e-02,1.285798319993523675e+00,1.319316244800375459e+00
6.466666666666666785e+00,4.101458124528543393e-03,3.069064021110534668e-01,-1.210699379444122314e-01,5.489533543586730957e-01,2.662329242819433395e-02,-5.820879526964025663e-01,-2.803687056913118369e-01,-2.002324146312279840e+00,-9.274640855637866776e-02,1.286619883537210463e+00,1.317744403500395345e+00
6.483333333333333393e+00,5.105557051132885403e-03,3.066029846668243408e-01,-1.208229586482048035e-01,5.493104457855224609e-01,2.625421792912713617e-02,-5.841683797442913662e-01,-2.794157375568436796e-01,-2.003237721123305448e+00,-9.283278025700088254e-02,1.287400790123539140e+00,1.316946532709317053e+00
6.500000000000000000e+00,6.457064111433013197e-03,3.065371215343475342e-01,-1.206442862749099731e-01,5.498848557472229004e-01,2.510940448180047982e-02,-5.851240682584442077e-01,-2.781328837029345413e-01,-2.002854965824484967e+00,-9.234094770436246380e-02,1.287869149989176565e+00,1.317614558434252015e+00
6.516666666666666607e+00,7.128693854250824774e-03,3.067677021026611328e-01,-1.216973513364791870e-01,5.506272912025451660e-01,2.257264970796947143e-02,-5.841375759312622540e-01,-2.783094518698321362e-01,-2.000448105543268351e+00,-9.224616399182831994e-02,1.288616718018354756e+00,1.317057167870971046e+00
6.533333333333333215e+00,4.766651069167482727e-03,3.067564368247985840e-01,-1.251762062311172485e-01,5.493273138999938965e-01,1.868770260437375985e-02,-5.801792858228307370e-01,-2.826881194991906487e-01,-1.999938712158287446e+00,-9.486983984611917220e-02,1.289303398779341192e+00,1.319361525922341905e+00
6.549999999999999822e+00,3.683061794935784360e-03,3.077406585216522217e-01,-1.279909312725067139e-01,5.487383604049682617e-01,1.608906977459479554e-02,-5.757311668269943228e-01,-2.858232205221413746e-01,-1.997898283107738315e+00,-9.721586848289304195e-02,1.292331949471685393e+00,1.322006030094309281e+00
6.566666666666666430e+00,3.625005726371580660e-03,3.079345524311065674e-01,-1.303040087223052979e-01,5.487112402915954590e-01,1.256286477363825760e-02,-5.731501401765545234e-01,-2.876311429516946183e-01,-1.995859802484919898e+00,-9.870076006295171178e-02,1.293339921789852909e+00,1.322171082230488182e+00
6.583333333333333037e+00,4.453871142879943859e-03,3.092235326766967773e-01,-1.313952207565307617e-01,5.490091443061828613e-01,1.067769052830274887e-02,-5.695386602694525457e-01,-2.875005377258307293e-01,-1.992864477221599318e+00,-9.944958096568673467e-02,1.295964090580148165e+00,1.323704203811602476e+00
6.599999999999999645e+00,4.637425325795211696e-03,3.094466328620910645e-01,-1.314130872488021851e-01,5.488059520721435547e-01,1.008131251441531095e-02,-5.700523752030246527e-01,-2.866597651792995305e-01,-1.994124050741488796e+00,-1.000688075022222179e-01,1.298039640357447233e+00,1.323284802459679055e+00
